horario,numero,cor
03:12:43,14,P
03:12:25,3,V
03:12:13,1,V
03:11:55,9,P
03:11:42,9,P
03:11:25,8,P
03:11:12,12,P
03:10:55,0,B
03:10:42,11,P
03:10:25,6,V
03:10:12,12,P
03:09:54,2,V
03:09:42,11,P
03:09:24,2,V
03:09:12,13,P
03:08:54,12,P
03:08:42,14,P
03:08:24,12,P
03:08:12,14,P
03:07:54,3,V
03:07:42,3,V
03:07:24,12,P
03:07:12,14,P
03:06:54,7,V
03:06:42,10,P
03:06:24,11,P
03:06:12,2,V
03:05:54,13,P
03:05:42,3,V
03:05:24,6,V
03:05:12,0,B
03:04:54,1,V
03:04:42,0,B
03:04:24,1,V
03:04:12,4,V
03:03:54,6,V
03:03:42,10,P
03:03:24,6,V
03:03:12,8,P
03:02:54,0,B
03:02:41,1,V
03:02:24,14,P
03:02:11,14,P
03:01:54,12,P
03:01:41,1,V
03:01:41,0,B
03:01:23,3,V
03:01:11,0,B
03:00:53,10,P
03:00:41,11,P
03:00:23,9,P
03:00:11,10,P
02:59:53,5,V
02:59:41,14,P
02:59:23,14,P
02:59:11,2,V
02:58:53,5,V
02:58:41,8,P
02:58:23,6,V
02:58:11,8,P
02:57:53,1,V
02:57:41,14,P
02:57:23,10,P
02:57:11,7,V
02:56:53,3,V
02:56:41,10,P
02:56:23,3,V
02:56:11,4,V
02:55:53,8,P
02:55:41,10,P
02:55:23,4,V
02:55:11,10,P
02:54:53,4,V
02:54:41,6,V
02:54:23,4,V
02:54:10,4,V
02:53:53,1,V
02:53:40,14,P
02:53:23,6,V
02:53:10,10,P
02:52:53,6,V
02:52:40,13,P
02:52:22,13,P
02:52:10,8,P
02:51:52,8,P
02:51:40,7,V
02:51:22,4,V
02:51:10,0,B
02:50:52,4,V
02:50:40,14,P
02:50:22,7,V
02:50:10,13,P
02:49:52,7,V
02:49:40,13,P
02:49:22,8,P
02:49:10,8,P
02:48:52,8,P
02:48:40,4,V
02:48:22,4,V
02:48:10,0,B
02:47:52,2,V
02:47:40,6,V
02:47:22,12,P
02:47:10,12,P
02:46:52,13,P
02:46:40,8,P
02:46:22,6,V
02:46:10,0,B
02:45:52,1,V
02:45:40,2,V
02:45:22,2,V
02:45:09,4,V
02:44:52,0,B
02:44:39,2,V
02:44:22,9,P
02:44:09,8,P
02:43:52,13,P
02:43:39,3,V
02:43:22,3,V
02:43:09,9,P
02:42:51,0,B
02:42:39,8,P
02:42:21,3,V
02:42:09,0,B
02:41:51,9,P
02:41:39,4,V
02:41:21,10,P
02:41:09,12,P
02:40:51,5,V
02:40:39,10,P
02:40:21,6,V
02:40:09,13,P
02:39:51,1,V
02:39:39,2,V
02:39:21,12,P
02:39:09,6,V
02:38:51,14,P
02:38:39,13,P
02:38:21,12,P
02:38:09,13,P
02:37:51,10,P
02:37:39,14,P
02:37:21,7,V
02:37:09,4,V
02:36:51,5,V
02:36:39,6,V
02:36:21,9,P
02:36:09,5,V
02:35:51,3,V
02:35:38,0,B
02:35:21,3,V
02:35:08,1,V
02:34:51,13,P
02:34:38,10,P
02:34:21,13,P
02:34:08,0,B
02:33:50,1,V
02:33:38,14,P
02:33:20,6,V
02:33:08,1,V
02:32:50,11,P
02:32:38,13,P
02:32:20,11,P
02:32:08,0,B
02:31:50,9,P
02:31:38,1,V
02:31:20,10,P
02:31:08,11,P
02:30:50,0,B
02:30:38,12,P
02:30:20,0,B
02:30:08,9,P
02:29:50,8,P
02:29:38,2,V
02:29:20,13,P
02:29:08,8,P
02:28:50,9,P
02:28:38,6,V
02:28:20,11,P
02:28:08,0,B
02:27:50,7,V
02:27:38,3,V
02:27:20,5,V
02:27:08,14,P
02:26:50,6,V
02:26:37,13,P
02:26:20,14,P
02:26:07,13,P
02:25:50,8,P
02:25:37,12,P
02:25:20,12,P
02:25:07,8,P
02:24:49,9,P
02:24:37,8,P
02:24:19,7,V
02:24:07,8,P
02:23:49,2,V
02:23:37,10,P
02:23:19,13,P
02:23:07,14,P
02:22:49,9,P
02:22:37,11,P
02:22:19,8,P
02:22:07,3,V
02:21:49,5,V
02:21:37,13,P
02:21:19,9,P
02:21:07,3,V
02:20:49,7,V
02:20:37,2,V
02:20:19,0,B
02:20:07,1,V
02:19:49,7,V
02:19:37,11,P
02:19:19,13,P
02:19:07,2,V
02:18:49,6,V
02:18:37,14,P
02:18:19,7,V
02:18:07,3,V
02:17:49,6,V
02:17:36,14,P
02:17:19,10,P
02:17:06,11,P
02:16:49,4,V
02:16:36,6,V
02:16:19,2,V
02:16:06,4,V
02:15:48,10,P
02:15:36,0,B
02:15:18,14,P
02:15:06,14,P
02:14:48,10,P
02:14:36,6,V
02:14:18,14,P
02:14:06,4,V
02:13:48,0,B
02:13:36,5,V
02:13:18,3,V
02:13:06,4,V
02:12:48,13,P
02:12:36,5,V
02:12:18,12,P
02:12:06,10,P
02:11:48,0,B
02:11:36,7,V
02:11:18,0,B
02:11:06,7,V
02:10:48,1,V
02:10:36,13,P
02:10:18,8,P
02:10:06,8,P
02:09:48,9,P
02:09:36,5,V
02:09:18,0,B
02:09:06,13,P
02:08:48,10,P
02:08:36,14,P
02:08:18,10,P
02:08:05,5,V
02:07:48,3,V
02:07:35,0,B
02:07:18,0,B
02:07:05,14,P
02:06:47,10,P
02:06:35,5,V
02:06:17,10,P
02:06:05,9,P
02:05:47,3,V
02:05:35,9,P
02:05:17,14,P
02:05:05,10,P
02:04:47,11,P
02:04:35,6,V
02:04:17,5,V
02:04:05,6,V
02:03:47,10,P
02:03:35,5,V
02:03:17,3,V
02:03:05,11,P
02:02:47,3,V
02:02:35,1,V
02:02:17,12,P
02:02:05,9,P
02:01:47,0,B
02:01:35,4,V
02:01:17,0,B
02:01:05,3,V
02:00:47,14,P
02:00:35,10,P
02:00:17,10,P
02:00:05,10,P
01:59:47,1,V
01:59:35,14,P
01:59:17,11,P
01:59:04,2,V
01:58:47,12,P
01:58:34,13,P
01:58:17,2,V
01:58:04,14,P
01:57:46,1,V
01:57:34,14,P
01:57:16,6,V
01:57:04,2,V
01:56:46,11,P
01:56:34,14,P
01:56:16,14,P
01:56:04,13,P
01:55:46,3,V
01:55:34,13,P
01:55:16,9,P
01:55:04,14,P
01:54:46,0,B
01:54:34,8,P
01:54:16,2,V
01:54:04,7,V
01:53:46,3,V
01:53:34,5,V
01:53:16,11,P
01:53:04,8,P
01:52:46,10,P
01:52:34,11,P
01:52:16,11,P
01:52:04,3,V
01:51:46,11,P
01:51:34,9,P
01:51:16,0,B
01:51:04,4,V
01:50:46,1,V
01:50:33,12,P
01:50:15,3,V
01:50:03,13,P
01:49:45,13,P
01:49:33,4,V
01:49:15,11,P
01:49:03,13,P
01:48:45,12,P
01:48:33,6,V
01:48:15,14,P
01:48:03,12,P
01:47:45,8,P
01:47:33,8,P
01:47:15,10,P
01:47:03,14,P
01:46:45,6,V
01:46:33,13,P
01:46:15,13,P
01:46:03,1,V
01:45:45,9,P
01:45:33,3,V
01:45:15,11,P
01:45:03,5,V
01:44:45,10,P
01:44:33,7,V
01:44:15,8,P
01:44:03,4,V
01:43:45,1,V
01:43:33,10,P
01:43:15,11,P
01:43:03,10,P
01:42:45,14,P
01:42:33,10,P
01:42:15,0,B
01:42:03,7,V
01:41:45,2,V
01:41:32,14,P
01:41:14,12,P
01:41:02,13,P
01:40:44,12,P
01:40:32,1,V
01:40:14,1,V
01:40:02,13,P
01:39:44,14,P
01:39:32,7,V
01:39:14,9,P
01:39:02,5,V
01:38:44,14,P
01:38:32,6,V
01:38:14,1,V
01:38:02,1,V
01:37:44,6,V
01:37:32,7,V
01:37:14,10,P
01:37:02,2,V
01:36:44,1,V
01:36:32,9,P
01:36:14,9,P
01:36:02,7,V
01:35:44,11,P
01:35:32,1,V
01:35:14,11,P
01:35:02,5,V
01:34:44,13,P
01:34:32,8,P
01:34:14,4,V
01:34:02,3,V
01:33:44,2,V
01:33:32,0,B
01:33:14,3,V
01:33:02,0,B
01:32:44,10,P
01:32:31,8,P
01:32:13,14,P
01:32:01,4,V
01:31:43,2,V
01:31:31,9,P
01:31:13,0,B
01:31:01,13,P
01:30:43,5,V
01:30:31,14,P
01:30:13,9,P
01:30:01,5,V
01:29:43,7,V
01:29:31,6,V
01:29:13,4,V
01:29:01,5,V
01:28:43,8,P
01:28:31,8,P
01:28:13,3,V
01:28:01,13,P
01:27:43,3,V
01:27:31,3,V
01:27:13,1,V
01:27:01,6,V
01:26:43,4,V
01:26:31,4,V
01:26:13,12,P
01:26:01,14,P
01:25:43,1,V
01:25:31,9,P
01:25:13,11,P
01:25:01,4,V
01:24:43,3,V
01:24:31,0,B
01:24:13,3,V
01:24:01,0,B
01:23:43,13,P
01:23:30,8,P
01:23:12,3,V
01:23:00,9,P
01:22:42,8,P
01:22:30,6,V
01:22:12,14,P
01:22:00,5,V
01:21:42,12,P
01:21:30,1,V
01:21:12,13,P
01:21:00,12,P
01:20:42,13,P
01:20:30,9,P
01:20:12,12,P
01:20:00,8,P
01:19:42,9,P
01:19:30,11,P
01:19:12,14,P
01:19:00,1,V
01:18:42,12,P
01:18:30,3,V
01:18:12,13,P
01:18:00,10,P
01:17:42,13,P
01:17:30,6,V
01:17:12,1,V
01:17:00,8,P
01:16:42,9,P
01:16:29,11,P
01:16:12,13,P
01:15:59,12,P
01:15:42,0,B
01:15:29,5,V
01:15:12,11,P
01:14:59,2,V
01:14:42,3,V
01:14:29,6,V
01:14:11,7,V
01:13:59,10,P
01:13:41,0,B
01:13:29,6,V
01:13:11,3,V
01:12:59,1,V
01:12:59,4,V
01:12:41,9,P
01:12:29,4,V
01:12:11,4,V
01:11:59,11,P
01:11:41,0,B
01:11:29,13,P
01:11:11,9,P
01:10:59,14,P
01:10:41,10,P
01:10:29,8,P
01:10:11,8,P
01:09:59,14,P
01:09:41,14,P
01:09:29,7,V
01:09:11,13,P
01:08:58,8,P
01:08:41,6,V
01:08:28,9,P
01:08:11,5,V
01:07:58,5,V
01:07:41,2,V
01:07:28,0,B
01:07:11,9,P
01:06:58,4,V
01:06:41,5,V
01:06:28,6,V
01:06:11,9,P
01:05:58,1,V
01:05:41,7,V
01:05:28,10,P
01:05:11,9,P
01:04:58,2,V
01:04:40,10,P
01:04:28,6,V
01:04:10,7,V
01:03:58,2,V
01:03:40,0,B
01:03:28,4,V
01:03:10,0,B
01:02:58,5,V
01:02:40,9,P
01:02:28,3,V
01:02:10,7,V
01:01:58,9,P
01:01:40,5,V
01:01:28,1,V
01:01:10,8,P
01:00:58,14,P
01:00:40,0,B
01:00:28,13,P
01:00:10,2,V
00:59:57,2,V
00:59:40,3,V
00:59:27,4,V
00:59:10,10,P
00:58:57,8,P
00:58:40,10,P
00:58:27,3,V
00:58:23,10,P
00:58:10,7,V
00:57:57,6,V
00:57:53,14,P
00:57:40,13,P
00:57:27,7,V
00:57:23,3,V
00:57:10,4,V
00:56:57,9,P
00:56:53,8,P
00:56:40,14,P
00:56:27,13,P
00:56:23,1,V
00:56:10,10,P
00:55:57,14,P
00:55:53,12,P
00:55:39,12,P
00:55:27,12,P
00:55:23,13,P
00:55:09,5,V
00:54:57,5,V
00:54:53,1,V
00:54:39,0,B
00:54:27,7,V
00:54:23,11,P
00:54:09,5,V
00:53:57,1,V
00:53:53,11,P
00:53:39,10,P
00:53:27,7,V
00:53:23,10,P
00:53:09,13,P
00:52:57,1,V
00:52:53,5,V
00:52:39,1,V
00:52:27,12,P
00:52:23,6,V
00:52:09,3,V
00:51:57,5,V
00:51:53,11,P
00:51:39,3,V
00:51:27,5,V
00:51:23,11,P
00:51:09,2,V
00:50:56,4,V
00:50:53,8,P
00:50:39,12,P
00:50:26,7,V
00:50:23,13,P
00:50:09,9,P
00:49:56,6,V
00:49:53,7,V
00:49:39,5,V
00:49:26,12,P
00:49:22,14,P
00:49:09,0,B
00:48:56,8,P
00:48:52,11,P
00:48:39,4,V
00:48:26,0,B
00:48:22,4,V
00:48:09,6,V
00:47:56,12,P
00:47:52,0,B
00:47:39,12,P
00:47:26,0,B
00:47:22,13,P
00:47:08,7,V
00:46:56,4,V
00:46:52,0,B
00:46:38,0,B
00:46:26,5,V
00:46:22,11,P
00:46:08,0,B
00:45:56,4,V
00:45:52,9,P
00:45:38,13,P
00:45:26,0,B
00:45:22,0,B
00:45:08,4,V
00:44:56,11,P
00:44:52,6,V
00:44:38,5,V
00:44:26,9,P
00:44:22,1,V
00:44:08,6,V
00:43:56,7,V
00:43:52,3,V
00:43:38,8,P
00:43:26,8,P
00:43:22,9,P
00:43:08,1,V
00:42:56,1,V
00:42:52,10,P
00:42:38,4,V
00:42:26,13,P
00:42:22,14,P
00:42:08,12,P
00:41:55,2,V
00:41:52,2,V
00:41:38,0,B
00:41:25,13,P
00:41:22,8,P
00:41:08,12,P
00:40:55,14,P
00:40:52,5,V
00:40:38,10,P
00:40:25,8,P
00:40:21,10,P
00:40:08,10,P
00:39:55,10,P
00:39:51,7,V
00:39:38,10,P
00:39:25,8,P
00:39:21,10,P
00:39:08,12,P
00:38:55,4,V
00:38:51,8,P
00:38:38,10,P
00:38:25,14,P
00:38:21,9,P
00:38:07,5,V
00:37:55,5,V
00:37:51,0,B
00:37:51,14,P
00:37:37,11,P
00:37:25,2,V
00:37:21,0,B
00:37:07,0,B
00:36:55,1,V
00:36:51,1,V
00:36:37,1,V
00:36:25,13,P
00:36:21,10,P
00:36:07,3,V
00:35:55,4,V
00:35:51,8,P
00:35:37,4,V
00:35:25,6,V
00:35:21,8,P
00:35:07,2,V
00:34:55,2,V
00:34:51,9,P
00:34:37,0,B
00:34:25,9,P
00:34:21,5,V
00:34:07,12,P
00:33:55,6,V
00:33:51,5,V
00:33:37,1,V
00:33:25,14,P
00:33:21,5,V
00:33:07,5,V
00:32:54,10,P
00:32:51,7,V
00:32:37,0,B
00:32:24,2,V
00:32:21,9,P
00:32:07,9,P
00:31:54,7,V
00:31:51,12,P
00:31:37,10,P
00:31:24,1,V
00:31:20,9,P
00:31:07,1,V
00:30:54,3,V
00:30:50,14,P
00:30:37,5,V
00:30:24,1,V
00:30:20,13,P
00:30:07,5,V
00:29:54,10,P
00:29:50,14,P
00:29:37,5,V
00:29:24,12,P
00:29:20,10,P
00:29:06,0,B
00:28:54,1,V
00:28:50,0,B
00:28:36,11,P
00:28:24,1,V
00:28:20,12,P
00:28:06,13,P
00:27:54,8,P
00:27:50,3,V
00:27:36,10,P
00:27:24,0,B
00:27:20,7,V
00:27:06,14,P
00:26:54,5,V
00:26:50,7,V
00:26:36,4,V
00:26:24,3,V
00:26:20,13,P
00:26:06,5,V
00:25:54,5,V
00:25:50,6,V
00:25:36,5,V
00:25:24,2,V
00:25:20,14,P
00:25:06,13,P
00:24:54,7,V
00:24:50,2,V
00:24:36,10,P
00:24:20,6,V
00:24:06,7,V
00:23:50,12,P
00:23:36,13,P
00:23:20,13,P
00:23:06,14,P
00:22:50,9,P
00:22:36,11,P
00:22:19,3,V
00:22:06,12,P
00:21:49,10,P
00:21:36,13,P
00:21:19,9,P
00:21:06,12,P
00:20:49,2,V
00:20:36,3,V
00:20:19,4,V
00:20:05,9,P
00:19:49,13,P
00:19:35,6,V
00:19:19,13,P
00:19:05,9,P
00:18:49,8,P
00:18:35,12,P
00:18:19,8,P
00:18:05,0,B
00:17:49,7,V
00:17:35,6,V
00:17:19,11,P
00:17:05,2,V
00:16:49,14,P
00:16:35,5,V
00:16:19,13,P
00:16:05,13,P
00:15:49,8,P
00:15:35,12,P
00:15:19,2,V
00:15:05,8,P
00:14:49,7,V
00:14:35,10,P
00:14:19,4,V
00:14:05,3,V
00:13:49,14,P
00:13:35,3,V
00:13:18,5,V
00:13:05,2,V
00:12:48,11,P
00:12:35,13,P
00:12:18,8,P
00:12:05,5,V
00:11:48,9,P
00:11:34,6,V
00:11:18,7,V
00:11:04,1,V
00:10:48,13,P
00:10:34,11,P
00:10:18,11,P
00:10:04,13,P
00:09:48,2,V
00:09:34,5,V
00:09:18,7,V
00:09:04,0,B
00:08:48,5,V
00:08:34,14,P
00:08:18,1,V
00:08:04,14,P
00:07:48,9,P
00:07:34,0,B
00:07:18,11,P
00:07:04,7,V
00:06:48,8,P
00:06:34,1,V
00:06:18,12,P
00:06:04,10,P
00:05:48,14,P
00:05:34,6,V
00:05:18,13,P
00:05:04,7,V
00:04:48,0,B
00:04:34,5,V
00:04:17,9,P
00:04:04,10,P
00:03:47,5,V
00:03:34,8,P
00:03:17,6,V
00:03:04,9,P
00:02:47,14,P
00:02:17,11,P
00:01:47,10,P
00:01:17,14,P
00:00:47,3,V
00:00:17,8,P
00:59:24,2,V
00:59:54,2,V
01:00:24,0,B
01:00:54,0,B
01:01:24,1,V
01:01:54,7,V
01:02:24,12,P
01:02:54,2,V
01:03:24,5,V
01:03:54,4,V
01:04:24,9,P
01:04:54,0,B
01:05:24,13,P
01:05:54,2,V
01:06:24,5,V
01:06:54,2,V
01:07:24,8,P
01:07:55,7,V
01:08:25,4,V
01:08:55,14,P
01:09:25,6,V
01:09:55,10,P
01:10:25,13,P
01:10:55,1,V
01:11:25,11,P
01:11:55,12,P
01:12:25,11,P
01:12:55,5,V
01:13:25,8,P
01:13:55,10,P
01:14:25,1,V
01:14:55,3,V
01:15:25,0,B
01:15:55,12,P
01:16:25,4,V
01:16:56,7,V
01:17:26,3,V
01:17:56,9,P
01:18:26,8,P
01:18:56,0,B
01:19:26,7,V
01:19:56,5,V
01:20:26,10,P
01:20:56,11,P
01:21:26,8,P
01:21:56,8,P
01:22:26,10,P
01:22:56,2,V
01:23:26,10,P
01:23:56,3,V
01:24:26,11,P
01:24:56,4,V
01:25:26,0,B
01:25:57,11,P
01:26:27,3,V
01:26:57,3,V
01:27:27,4,V
01:27:57,8,P
01:28:27,3,V
01:28:57,0,B
01:29:27,3,V
01:29:57,3,V
01:30:27,3,V
01:30:27,9,P
01:30:57,7,V
01:31:27,2,V
01:31:57,4,V
01:32:27,11,P
01:32:57,5,V
01:33:27,1,V
01:33:57,14,P
01:34:27,7,V
01:34:58,11,P
01:35:28,2,V
01:35:58,4,V
01:36:28,12,P
01:36:58,9,P
01:37:28,9,P
01:37:58,12,P
01:38:28,13,P
01:38:58,4,V
01:39:28,14,P
01:39:58,13,P
01:40:28,14,P
01:40:58,7,V
01:41:28,7,V
01:41:58,8,P
01:42:28,3,V
01:42:58,1,V
01:43:28,4,V
01:43:59,11,P
01:44:29,11,P
01:44:59,10,P
01:45:29,8,P
01:45:59,9,P
01:46:29,7,V
01:46:59,11,P
01:47:29,11,P
01:47:59,11,P
01:48:29,14,P
01:48:59,9,P
01:49:29,3,V
01:49:59,6,V
01:50:29,10,P
01:50:59,1,V
01:51:29,5,V
01:51:59,14,P
01:52:29,12,P
01:53:00,7,V
01:53:30,6,V
01:54:00,9,P
01:54:30,6,V
01:55:00,3,V
01:55:30,12,P
01:56:00,2,V
01:56:30,3,V
01:57:00,11,P
01:57:30,2,V
01:58:00,2,V
01:58:30,5,V
01:59:00,4,V
01:59:30,13,P
02:00:00,3,V
02:00:31,14,P
02:01:01,5,V
02:01:31,2,V
02:02:01,12,P
02:02:31,14,P
02:03:01,13,P
02:03:31,8,P
02:04:01,8,P
02:04:31,13,P
02:05:01,7,V
02:05:31,10,P
02:06:01,4,V
02:06:31,8,P
02:07:01,12,P
02:07:31,12,P
02:08:01,12,P
02:08:31,6,V
02:09:02,2,V
02:09:32,11,P
02:10:02,9,P
02:10:32,13,P
02:11:02,3,V
02:11:32,11,P
02:12:02,2,V
02:12:32,8,P
02:13:02,5,V
02:13:32,14,P
02:14:02,2,V
02:14:32,13,P
02:15:02,4,V
02:15:32,3,V
02:16:02,9,P
02:16:32,8,P
02:17:02,11,P
02:17:32,6,V
02:18:03,8,P
02:18:33,14,P
02:19:03,11,P
02:19:33,9,P
02:20:03,14,P
02:20:33,1,V
02:21:03,10,P
02:21:33,11,P
02:22:03,5,V
02:22:33,8,P
02:23:03,10,P
02:23:33,3,V
02:24:03,0,B
02:24:33,14,P
02:25:03,4,V
02:25:33,5,V
02:26:03,12,P
02:26:33,10,P
02:27:04,6,V
02:27:34,14,P
02:28:04,9,P
02:28:34,3,V
02:29:04,1,V
02:29:34,9,P
02:30:04,0,B
02:30:34,5,V
02:31:04,6,V
02:31:34,2,V
02:32:04,2,V
02:32:34,1,V
02:33:04,11,P
02:33:34,6,V
02:34:04,7,V
02:34:34,9,P
02:35:04,14,P
02:35:34,8,P
02:36:05,10,P
02:36:35,2,V
02:37:05,2,V
02:37:35,9,P
02:38:05,8,P
02:38:35,3,V
02:39:05,10,P
02:39:35,11,P
02:40:05,5,V
02:40:35,1,V
02:41:05,5,V
02:41:35,11,P
02:42:05,5,V
02:42:35,13,P
02:43:05,6,V
02:43:35,9,P
02:44:05,13,P
02:44:35,3,V
02:45:06,5,V
02:45:36,8,P
02:46:06,6,V
02:46:36,12,P
02:47:06,12,P
02:47:36,0,B
02:48:06,6,V
02:48:36,10,P
02:49:06,6,V
02:49:36,3,V
02:50:06,14,P
02:50:36,3,V
02:51:06,2,V
02:51:36,7,V
02:52:06,10,P
02:52:36,0,B
02:53:06,0,B
02:53:36,10,P
02:54:06,4,V
02:54:37,8,P
02:55:07,1,V
02:55:37,2,V
02:56:07,10,P
02:56:37,3,V
02:57:07,7,V
02:57:37,2,V
02:58:07,3,V
02:58:37,7,V
02:59:07,3,V
02:59:37,12,P
03:00:07,9,P
03:00:37,4,V
03:01:07,8,P
03:01:37,6,V
03:02:07,4,V
03:02:37,11,P
03:03:08,5,V
03:03:38,10,P
03:04:08,9,P
03:04:38,9,P
03:05:08,8,P
03:05:38,11,P
03:06:08,14,P
03:06:38,14,P
03:07:08,4,V
03:07:38,6,V
03:08:08,0,B
03:08:38,1,V
03:09:08,4,V
03:09:38,12,P
03:10:08,3,V
03:10:38,9,P
03:11:08,13,P
03:11:38,4,V
03:12:09,13,P
03:12:39,11,P
03:13:09,9,P
03:13:39,8,P
03:14:09,10,P
03:14:39,8,P
03:15:09,0,B
03:15:39,13,P
03:16:09,11,P
03:16:39,9,P
03:17:09,8,P
03:17:39,0,B
03:18:09,8,P
03:18:39,9,P
03:19:09,3,V
03:19:39,4,V
03:20:09,11,P
03:20:39,8,P
03:21:10,5,V
03:21:40,14,P
03:22:10,4,V
03:22:40,13,P
03:23:10,8,P
03:23:40,2,V
03:24:10,3,V
03:24:40,11,P
03:25:10,6,V
03:25:40,3,V
03:26:10,11,P
03:26:40,12,P
03:27:10,1,V
03:27:40,4,V
03:28:10,11,P
03:28:40,11,P
03:28:40,6,V
03:29:10,1,V
03:29:40,12,P
03:30:11,14,P
03:30:41,13,P
03:31:11,1,V
03:31:41,6,V
03:32:11,13,P
03:32:41,12,P
03:33:11,3,V
03:33:41,9,P
03:34:11,14,P
03:34:41,12,P
03:35:11,12,P
03:35:41,3,V
03:36:11,5,V
03:37:11,4,V
03:37:41,2,V
03:38:11,12,P
03:38:41,10,P
03:39:11,5,V
03:39:42,3,V
03:40:12,12,P
03:40:42,11,P
03:41:12,0,B
03:41:42,2,V
03:42:12,13,P
03:42:42,8,P
03:43:12,10,P
03:43:42,12,P
03:44:12,1,V
03:44:42,4,V
03:45:12,3,V
03:45:42,11,P
03:46:12,2,V
03:46:42,10,P
03:47:12,2,V
03:47:42,7,V
03:48:13,2,V
03:48:43,2,V
03:48:43,12,P
03:49:13,10,P
03:49:43,5,V
03:50:13,0,B
03:50:43,13,P
03:51:13,8,P
03:51:43,7,V
03:52:13,10,P
03:52:43,3,V
03:53:13,10,P
03:53:43,14,P
03:54:13,10,P
03:54:43,13,P
03:55:13,0,B
03:55:43,4,V
03:56:13,9,P
03:56:43,5,V
03:57:13,8,P
03:57:44,2,V
03:58:14,14,P
03:58:44,14,P
03:59:14,11,P
03:59:44,14,P
04:00:14,2,V
04:00:44,10,P
04:01:14,3,V
04:01:44,13,P
04:02:14,14,P
04:02:44,13,P
04:03:14,2,V
04:03:44,14,P
04:04:14,13,P
04:04:44,0,B
04:05:14,10,P
04:05:44,1,V
04:06:14,14,P
04:06:45,6,V
04:07:15,13,P
04:07:45,3,V
04:08:15,6,V
04:08:45,1,V
04:09:15,7,V
04:09:45,2,V
04:10:15,7,V
04:10:45,6,V
04:11:15,10,P
04:11:45,13,P
04:12:15,9,P
04:12:45,4,V
04:13:15,1,V
04:13:45,12,P
04:14:15,1,V
04:14:45,12,P
04:15:15,14,P
04:15:46,12,P
04:16:16,5,V
04:16:46,10,P
04:17:16,14,P
04:17:46,5,V
04:18:16,4,V
04:18:46,1,V
04:19:16,8,P
04:19:46,11,P
04:20:16,4,V
04:20:46,14,P
04:21:16,9,P
04:21:46,13,P
04:22:16,14,P
04:22:46,4,V
04:23:16,6,V
04:23:46,11,P
04:24:16,2,V
04:24:47,1,V
04:25:17,2,V
04:25:47,8,P
04:26:17,0,B
04:26:47,12,P
04:27:17,6,V
04:27:47,13,P
04:28:17,6,V
04:28:47,1,V
04:29:17,4,V
04:29:47,13,P
04:30:17,13,P
04:30:47,13,P
04:30:47,8,P
04:31:17,0,B
04:31:47,13,P
04:32:17,10,P
04:32:47,9,P
04:33:17,5,V
04:33:48,13,P
04:34:18,0,B
04:34:48,13,P
04:35:18,1,V
04:35:48,7,V
04:36:18,4,V
04:36:48,6,V
04:37:18,13,P
04:37:48,0,B
04:38:18,10,P
04:38:48,11,P
04:39:18,4,V
04:39:48,8,P
04:40:18,12,P
04:40:48,6,V
04:41:18,12,P
04:41:48,10,P
04:42:18,11,P
04:42:49,2,V
04:43:19,3,V
04:43:49,13,P
04:44:19,11,P
04:44:49,13,P
04:45:19,12,P
04:45:49,7,V
04:46:19,5,V
04:46:49,10,P
04:47:19,13,P
04:47:49,2,V
04:48:19,1,V
04:48:49,6,V
04:49:19,3,V
04:49:49,11,P
04:50:19,0,B
04:50:49,4,V
04:51:19,3,V
04:51:50,8,P
04:52:20,1,V
04:52:50,8,P
04:53:20,11,P
04:53:50,13,P
04:54:20,1,V
04:54:50,12,P
04:55:20,2,V
04:55:50,8,P
04:56:20,1,V
04:56:50,8,P
04:57:20,11,P
04:57:50,6,V
04:58:20,14,P
04:58:50,7,V
04:59:20,8,P
04:59:50,5,V
05:00:20,0,B
05:00:51,9,P
05:01:21,4,V
05:01:51,10,P
05:02:21,9,P
05:02:51,2,V
05:03:21,13,P
05:03:51,12,P
05:04:21,11,P
05:04:51,13,P
05:05:21,4,V
05:05:51,6,V
05:06:21,4,V
05:06:51,4,V
05:07:21,10,P
05:07:51,12,P
05:08:21,14,P
05:08:51,11,P
05:09:21,1,V
05:09:52,8,P
05:10:22,8,P
05:10:52,11,P
05:11:22,10,P
05:11:52,5,V
05:12:22,0,B
05:12:52,9,P
05:13:22,4,V
05:13:52,7,V
05:14:22,5,V
05:14:52,7,V
05:15:22,7,V
05:15:52,8,P
05:16:22,1,V
05:16:52,6,V
05:17:22,9,P
05:17:52,8,P
05:18:22,12,P
05:18:53,0,B
05:19:23,3,V
05:19:53,1,V
05:20:23,14,P
05:20:53,13,P
05:21:23,1,V
05:21:53,0,B
05:22:23,1,V
05:22:53,3,V
05:23:23,2,V
05:23:53,13,P
05:24:23,9,P
05:24:53,13,P
05:25:23,10,P
05:25:53,9,P
05:26:23,13,P
05:26:53,4,V
05:27:23,3,V
05:27:54,6,V
05:28:24,9,P
05:28:54,11,P
05:29:24,2,V
05:29:54,5,V
05:30:24,5,V
05:30:54,8,P
05:31:24,2,V
05:31:54,13,P
05:32:24,8,P
05:32:54,7,V
05:33:24,7,V
05:33:54,1,V
05:34:24,2,V
05:34:54,1,V
05:35:24,1,V
05:35:54,5,V
05:36:24,3,V
05:36:55,4,V
05:37:25,12,P
05:37:55,0,B
05:38:25,3,V
05:38:55,8,P
05:39:25,4,V
05:39:55,0,B
